sel;sta;tip;ip;iq;np;name;r;x;b;g;ktr;kti;n_anc;bd;pl_ip;ql_ip;i_max 
0;0;ЛЭП;1190;1191;0;ПС 110 кВ Барабаш - отп.1 ПС 110 кВ Барабаш;0.16;0.24;-1.5;;;;0;0;6;2;35 
0;0;ЛЭП;1236;1240;0;отп. ПС 110 кВ Улисс 2С 110 - ПС 110 кВ Голдобин 2С 110;0.2;0.54;-4;;;;0;0;-26;-5;130 
0;0;ЛЭП;1235;1241;0;отп. ПС 110 кВ Улисс 1С 110 - ПС 110 кВ Голдобин 1С 110;0.24;0.61;-4.5;;;;0;0;-25;-5;123 
0;0;ЛЭП;1241;1645;0;ПС 110 кВ Голдобин 1С 110 - ПС 110 кВ Чуркин 1С 110;0.26;0.33;-128;;;;0;0;-7;;33 
0;0;ЛЭП;1132;1133;0;ПС 220 кВ Арсеньев-2 2С 110 кВ - ПС 110 кВ Молодежная;2.51;5.33;-34.3;;;;0;0;-47;-14;236 
0;1;Выкл;3805;3813;0;ПС 220 кВ Призейская 1С-35 кВ - ПС 220 кВ Призейская 2С-35 кВ;;;;;;;0;0;;; 
0;0;Выкл;3443;3444;0;ПС 220 кВ Светлая 1СШ - ПС 220 кВ Светлая 2 СШ;;;;;;;0;0;-78;-11;186 
0;0;ЛЭП;4137;4104;0;РП 110 кВ Хвойный - ПС 110 кВ Рябиновая;6.03;10.33;-64.4;;;;0;0;-1;1;8 
0;0;ЛЭП;4137;4107;0;РП 110 кВ Хвойный - ПС 110 кВ Верхний Куранах отп.;4.06;6.96;-43.4;;;;0;0;-26;19;160 
0;0;ЛЭП;4106;4137;0;ПС 110 кВ Лебединый - РП 110 кВ Хвойный;3.73;6.41;-39.9;;;;0;0;-27;20;169 
0;0;ЛЭП;4106;4102;0;ПС 110 кВ Лебединый - ПС 110 кВ Алдан;4.23;7.26;-52.7;;;;0;0;-9;;46 
0;0;ЛЭП;1455;1482;0;ПС 220 кВ Волна ОРУ 220 кВ - ПС 220 кВ Зеленый Угол 2С 220;1.13;4.75;-31.9;;;;0;0;-9;79;203 
0;0;ЛЭП;1455;1553;0;ПС 220 кВ Волна ОРУ 220 кВ - ПС 500 кВ Владивосток 1с 220 (УШР 220);5;22.35;-137.8;;;;0;0;98;14;253 
0;0;Тр-р;1455;1457;0;ПС 220 кВ Волна ОРУ 220 кВ - ПС 220 кВ Волна с.т. АТ-1;0.7;55.02;3.6;1.1;1;;0;0;-44;-46;163 
0;0;Тр-р;1455;1458;0;ПС 220 кВ Волна ОРУ 220 кВ - ПС 220 кВ Волна с.т. АТ-2;0.72;54.38;3.5;1.1;1;;0;0;-45;-46;166 
0;0;Тр-р;1457;1459;0;ПС 220 кВ Волна с.т. АТ-1 - ПС 220 кВ Волна 3С 6 кВ, 5С 6 кВ;3.26;125.69;;;0.028;;0;0;-17;-5;46 
0;0;Тр-р;1458;1460;0;ПС 220 кВ Волна с.т. АТ-2 - ПС 220 кВ Волна 4С 6 кВ, 6С 6 кВ;3.32;125.48;;;0.028;;0;0;-14;-4;40 
0;0;Тр-р;1457;1355;0;ПС 220 кВ Волна с.т. АТ-1 - ПС 220 кВ Волна 1С 110;0.42;-7.62;;;0.558;;4;70102;-27;-36;123 
0;0;Тр-р;1458;1356;0;ПС 220 кВ Волна с.т. АТ-2 - ПС 220 кВ Волна 2С 110;0.41;-7.41;;;0.558;;4;70102;-31;-38;131 
0;0;Выкл;1245;1246;0;ПС 110 кВ 1Р 1С 110 - ПС 110 кВ 1Р 2С 110;;;;;;;0;0;5;-11;61 
0;0;ЛЭП;1185;1184;0;ПС 110 кВ 178Ф - ПС 110 кВ Прибой;1.7;2.61;-16.9;;;;0;0;-1;-2;12 
0;0;ЛЭП;1185;1186;0;ПС 110 кВ 178Ф - ПС 110 кВ Подъяпольск;3.75;5.75;-37.2;;;;0;0;6;3;35 
0;0;Тр-р;1315;1324;0;Владивостокская ТЭЦ-2 с.т. АТ-4А, Б - Владивостокская TЭЦ-2 ТГ № 4;1.37;42.8;;;0.046;;0;0;84;51;248 
0;0;Тр-р;1315;1314;0;Владивостокская ТЭЦ-2 с.т. АТ-4А, Б - Владивостокская TЭЦ-2 2СШ 110 кВ;0.19;-2.06;;;0.526;;9;70103;-151;-28;738 
0;1;Выкл;60402931;60402930;0;ПС 220 кВ НПС-6 1 СШ - ПС 220 кВ НПС-6 2 СШ;;;;;;;0;0;;; 
0;0;ЛЭП;1186;1187;0;ПС 110 кВ Подъяпольск - ПС 110 кВ Новый мир;4.57;5.6;-38.1;;;;0;0;9;3;47 
0;0;ЛЭП;1108;1105;0;ПС 110 кВ Новопокровка - ПС 220 кВ Иман 1с 110 кВ;21.6;33.12;-214.3;;;;0;0;18;;97 
0;0;ЛЭП;1108;1109;0;ПС 110 кВ Новопокровка - ПС 110 кВ Рощино;12.75;19.55;-126.5;;;;0;0;-15;;78 
0;0;ЛЭП;1106;1107;0;ПС 220 кВ Иман 2с 110 кВ - ПС 110 кВ Дальнереченск/т;1.05;1.74;-11.3;;;;0;0;-2;-3;21 
0;0;ЛЭП;1110;1109;0;ПС 110 кВ Восток - ПС 110 кВ Рощино;35.14;53.88;-348.6;;;;0;0;10;3;57 
0;0;Тр-р;1605;1105;0;ПС 220 кВ Иман с.т. АТ-1 - ПС 220 кВ Иман 1с 110 кВ;3.04;5.46;;;0.476;;21;70134;-19;1;46 
0;0;Тр-р;1605;1691;0;ПС 220 кВ Иман с.т. АТ-1 - ПС 220 кВ Иман 1с 35 кВ;9.91;227.97;;;0.167;;0;0;-16;-5;40 
0;0;Тр-р;1606;1106;0;ПС 220 кВ Иман с.т. АТ-2 - ПС 220 кВ Иман 2с 110 кВ;1.13;-10.16;;;0.487;;16;70131;-2;-3;10 
0;0;Тр-р;1606;1692;0;ПС 220 кВ Иман с.т. АТ-2 - ПС 220 кВ Иман 2с 35 кВ;6.67;188.09;;;0.167;;0;0;-11;-4;30 
0;0;ЛЭП;1229;1249;0;отп. ПС 110 кВ Mихайловка - ПС 110 кВ Михайловка;2.7;2.8;-16;;;;0;0;-7;-3;36 
0;0;ЛЭП;1219;1218;0;ПС 110 кВ Новоникольск - отп. ПС 110 кВ Гранит;0.27;0.41;-2.7;;;;0;0;14;6;76 
0;0;ЛЭП;1219;1211;0;ПС 110 кВ Новоникольск - ПС 110 кВ Промышленная 1С 110;0.29;0.44;-2.8;;;;0;0;-5;-2;29 
0;0;ЛЭП;1165;1163;0;ПС 110 кВ Песчаная - ПС 110 кВ Топаз 1С 110;9.72;10.09;-57.9;;;;0;0;;;4 
0;0;ЛЭП;1218;1216;0;отп. ПС 110 кВ Гранит - ПС 110 кВ Гранит 2С 110;1.71;2.62;-16.9;;;;0;0;-6;-2;34 
0;0;ЛЭП;1232;1234;0;отп. ПС 110 кВ Загородная 2С 110 - ПС 110 кВ Загородная 2С 110;0.13;0.24;-1.8;;;;0;0;-15;-4;75 
0;0;ЛЭП;1231;1233;0;отп. ПС 110 кВ Загородная 1С 110 - ПС 110 кВ Загородная 1С 110;0.13;0.23;-1.7;;;;0;0;-17;-5;84 
0;0;ЛЭП;1231;1235;0;отп. ПС 110 кВ Загородная 1С 110 - отп. ПС 110 кВ Улисс 1С 110;0.78;1.49;-11;;;;0;0;-39;-9;191 
0;0;ЛЭП;1236;1238;0;отп. ПС 110 кВ Улисс 2С 110 - ПС 110 кВ Улисс 2С 110;0.03;0.06;-0.4;;;;0;0;-17;-5;83 
0;0;ЛЭП;1235;1237;0;отп. ПС 110 кВ Улисс 1С 110 - ПС 110 кВ Улисс 1С 110;0.03;0.06;-0.4;;;;0;0;-14;-4;68 
0;0;ЛЭП;1164;1187;0;ПС 110 кВ Топаз 2С 110 - ПС 110 кВ Новый мир;4.77;5.84;-39.7;;;;0;0;-12;-3;59 
0;0;Выкл;1553;1554;0;ПС 500 кВ Владивосток 1с 220 (УШР 220) - ПС 500 кВ Владивосток 2с 220;;;;;;;0;0;-81;-43;232 
0;0;Тр-р;1506;1529;0;Приморская ГРЭС П2 500 кВ - Приморская ГРЭС Блок 9;2.76;146.63;2.6;0.7;0.03;;0;0;188;53;223 
0;0;Тр-р;1504;1507;0;Приморская ГРЭС ОРУ 500 кВ 7АТ - Приморская ГРЭС с.т. 7АТ;0.53;57.39;4.8;1.3;1;;0;0;196;64;234 
0;0;ЛЭП;1481;1491;0;ПС 220 кВ Зеленый Угол 1С 220 - ПС 220 кВ Патрокл 1С 220;0.49;1.38;-340.5;0.3;;;0;0;-7;35;91 
0;0;Выкл;1481;1482;0;ПС 220 кВ Зеленый Угол 1С 220 - ПС 220 кВ Зеленый Угол 2С 220;;;;;;;0;0;71;-35;202 
0;0;Тр-р;1481;1483;0;ПС 220 кВ Зеленый Угол 1С 220 - ПС 220 кВ Зеленый Угол с.т. АТ-1;1.31;102.44;0.9;0.6;1;;0;0;-17;4;44 
0;0;Тр-р;1482;1484;0;ПС 220 кВ Зеленый Угол 2С 220 - ПС 220 кВ Зеленый Угол с.т. АТ-2;1.23;101.77;0.8;0.5;1;;0;0;-17;4;45 
0;0;ЛЭП;1482;1622;0;ПС 220 кВ Зеленый Угол 2С 220 - ПС 220 кВ Русская 2С 220;0.93;2.57;-704.2;0.6;;;0;0;-6;37;95 
0;0;Тр-р;1483;1485;0;ПС 220 кВ Зеленый Угол с.т. АТ-1 - ПС 220 кВ Зеленый Угол 1С 110;1.19;-10.08;;;0.526;;10;70131;-15;5;40 
0;0;Тр-р;1483;1487;0;ПС 220 кВ Зеленый Угол с.т. АТ-1 - ПС 220 кВ Зеленый Угол 1С 10;6.3;199.05;;;0.046;;0;0;-2;;5 
0;0;Тр-р;1484;1486;0;ПС 220 кВ Зеленый Угол с.т. АТ-2 - ПС 220 кВ Зеленый Угол 2С 110;1.28;-9.07;;;0.526;;10;70131;-17;5;45 
0;0;Тр-р;1484;1488;0;ПС 220 кВ Зеленый Угол с.т. АТ-2 - ПС 220 кВ Зеленый Угол 2С 10;6.19;197.16;;;0.046;;0;0;;; 
0;0;Выкл;1485;1486;0;ПС 220 кВ Зеленый Угол 1С 110 - ПС 220 кВ Зеленый Угол 2С 110;;;;;;;0;0;28;-1;134 
0;0;ЛЭП;1486;1284;0;ПС 220 кВ Зеленый Угол 2С 110 - ПС 110 кВ А 2С 110;0.1;0.39;-206.3;;;;0;0;49;1;234 
0;0;ЛЭП;1486;1247;0;ПС 220 кВ Зеленый Угол 2С 110 - ПС 110 кВ Мингородок 1С 110;0.23;0.88;-6.1;;;;0;0;-38;3;182 
0;0;ЛЭП;1485;1282;0;ПС 220 кВ Зеленый Угол 1С 110 - ПС 110 кВ Горностай;0.79;2.57;-15.2;;;;0;0;-17;-4;85 
0;0;ЛЭП;1485;1283;0;ПС 220 кВ Зеленый Угол 1С 110 - ПС 110 кВ А 1С 110;0.4;1.42;-8.8;;;;0;0;13;;64 
0;0;Выкл;1491;1492;0;ПС 220 кВ Патрокл 1С 220 - ПС 220 кВ Патрокл 2С 220;;;;;;;0;0;-5;17;46 
0;0;Тр-р;1491;1493;0;ПС 220 кВ Патрокл 1С 220 - ПС 220 кВ Патрокл с.т. АТ-1;1.26;103.7;0.6;0.4;1;;0;0;-2;;5 
0;0;ЛЭП;1492;1621;0;ПС 220 кВ Патрокл 2С 220 - ПС 220 кВ Русская 1С 220;0.43;1.38;-365.1;0.3;;;0;0;-5;17;46 
0;0;Тр-р;1492;1494;0;ПС 220 кВ Патрокл 2С 220 - ПС 220 кВ Патрокл с.т. АТ-2;1.36;102.44;0.6;0.4;1;;0;0;-1;;2 
0;1;Тр-р;1493;1495;0;ПС 220 кВ Патрокл с.т. АТ-1 - ПС 220 кВ Патрокл 1С 110;1.21;-9.66;;;0.526;;10;70131;;; 
0;0;Тр-р;1493;1497;0;ПС 220 кВ Патрокл с.т. АТ-1 - ПС 220 кВ Патрокл 1С 10;6.4;191.03;;;0.048;;0;0;-2;;5 
0;1;Тр-р;1494;1496;0;ПС 220 кВ Патрокл с.т. АТ-2 - ПС 220 кВ Патрокл 2С 110;1.15;-9.24;;;0.526;;10;70131;;; 
0;0;Тр-р;1494;1498;0;ПС 220 кВ Патрокл с.т. АТ-2 - ПС 220 кВ Патрокл 2С 10;6.6;189.77;;;0.048;;0;0;-1;;2 
0;0;Выкл;1495;1496;0;ПС 220 кВ Патрокл 1С 110 - ПС 220 кВ Патрокл 2С 110;;;;;;;0;0;-43;-10;213 
0;0;Тр-р;1505;1508;0;Приморская ГРЭС ОРУ 500 кВ 8АТ - Приморская ГРЭС с.т. 8АТ;0.69;57.14;3.6;1.1;1;;0;0;178;69;217 
0;0;Выкл;1504;1500;0;Приморская ГРЭС ОРУ 500 кВ 7АТ - Приморская ГРЭС 1СШ 500 кВ (ШР-4);;;;;;;0;0;78;-35;98 
0;0;Выкл;1504;1501;0;Приморская ГРЭС ОРУ 500 кВ 7АТ - Приморская ГРЭС П1 500 кВ (ШР-1);;;;;;;0;0;-274;-28;313 
0;0;Выкл;1509;1501;0;Приморская ГРЭС 2СШ 500 кВ - Приморская ГРЭС П1 500 кВ (ШР-1);;;;;;;0;0;-276;13;315 
0;0;Выкл;1506;1500;0;Приморская ГРЭС П2 500 кВ - Приморская ГРЭС 1СШ 500 кВ (ШР-4);;;;;;;0;0;-160;-57;193 
0;0;Выкл;1505;1506;0;Приморская ГРЭС ОРУ 500 кВ 8АТ - Приморская ГРЭС П2 500 кВ;;;;;;;0;0;29;-3;33 
0;0;Выкл;1509;1505;0;Приморская ГРЭС 2СШ 500 кВ - Приморская ГРЭС ОРУ 500 кВ 8АТ;;;;;;;0;0;206;66;247 
0;0;Выкл;1509;1502;0;Приморская ГРЭС 2СШ 500 кВ - Приморская ГРЭС П3 500 кВ (ШР-2);;;;;;;0;0;-211;-29;243 
0;0;Выкл;1500;1502;0;Приморская ГРЭС 1СШ 500 кВ (ШР-4) - Приморская ГРЭС П3 500 кВ (ШР-2);;;;;;;0;0;-287;-36;329 
0;0;Выкл;1509;1503;0;Приморская ГРЭС 2СШ 500 кВ - Приморская ГРЭС П4 500 кВ (ШР-3);;;;;;;0;0;281;-50;325 
0;0;Выкл;1500;1503;0;Приморская ГРЭС 1СШ 500 кВ (ШР-4) - Приморская ГРЭС П4 500 кВ (ШР-3);;;;;;;0;0;206;-56;243 
0;0;ЛЭП;1501;1530;0;Приморская ГРЭС П1 500 кВ (ШР-1) - ПС 500 кВ Дальневосточная 3С 500;10.47;104.11;-1315.3;12.4;;;0;0;-549;153;649 
0;0;ЛЭП;1502;1541;0;Приморская ГРЭС П3 500 кВ (ШР-2) - ПС 500 кВ Чугуевка-2 Р-1 500;9.67;88.8;-1110.1;10.4;;;0;0;-498;103;579 
0;0;ЛЭП;1512;1639;0;Приморская ГРЭС IIСШ 220 кВ - ПС 220 кВ НПС-38 1С 220;11.52;46.43;-293.6;;;;0;0;-127;13;304 
0;0;ЛЭП;1406;1640;0;ПС 220 кВ Лесозаводск 2С 220 - ПС 220 кВ НПС-38 2С 220;6.49;26.14;-165.3;;;;0;0;115;-8;285 
0;0;Тр-р;1507;1515;0;Приморская ГРЭС с.т. 7АТ - Приморская ГРЭС IIIСШ 220 кВ;0.41;-4.99;;;0.469;;6;70100;202;79;243 
0;0;Тр-р;1507;1527;0;Приморская ГРЭС с.т. 7АТ - Приморская ГРЭС Блок 7;2.31;112.28;;;0.032;;0;0;-6;-5;8 
0;0;Тр-р;1508;1512;0;Приморская ГРЭС с.т. 8АТ - Приморская ГРЭС IIСШ 220 кВ;0.3;-5.24;;;0.469;;6;70100;-19;105;120 
0;0;Тр-р;1508;1528;0;Приморская ГРЭС с.т. 8АТ - Приморская ГРЭС Блок 8;2.62;110.03;;;0.032;;0;0;197;-27;223 
0;0;Тр-р;1531;1533;0;ПС 500 кВ Дальневосточная 1С 500 - ПС 500 кВ Дальневосточная с.т. АT-1;0.58;56.9;2.2;1;1;;0;0;-151;-13;173 
0;0;Тр-р;1532;1534;0;ПС 500 кВ Дальневосточная 2С 500 - ПС 500 кВ Дальневосточная с.т. АT-2;0.65;59.14;2.4;0.9;1;;0;0;-147;-14;168 
0;0;ЛЭП;1539;1552;0;ПС 500 кВ Дальневосточная 4С 500 - ПС 500 кВ Владивосток т.с. В 500 42, В 500 62;3.18;29.22;-365.3;3.4;;;0;0;-236;-35;305 
0;0;Тр-р;1533;1537;0;ПС 500 кВ Дальневосточная с.т. АT-1 - ПС 500 кВ Дальневосточная 1С 220;0.39;-4.49;;;0.46;;7;70100;-150;-32;176 
0;0;Тр-р;1533;1535;0;ПС 500 кВ Дальневосточная с.т. АT-1 - ПС 500 кВ Дальневосточная СK-1;2.76;110.8;;;0.022;;0;0;-1;24;28 
0;0;Тр-р;1534;1538;0;ПС 500 кВ Дальневосточная с.т. АT-2 - ПС 500 кВ Дальневосточная 2С 220;0.29;-5.24;;;0.46;;7;70100;-146;-32;172 
0;0;Тр-р;1534;1536;0;ПС 500 кВ Дальневосточная с.т. АT-2 - ПС 500 кВ Дальневосточная СК-2;2.75;114.04;;;0.022;;0;0;;24;27 
0;0;ЛЭП;1538;1635;0;ПС 500 кВ Дальневосточная 2С 220 - ПС 220 кВ НПС-40;4.9;18.07;-108.2;;;;0;0;-8;11;34 
0;0;ЛЭП;1537;1637;0;ПС 500 кВ Дальневосточная 1С 220 - ПС 220 кВ НПС-41;5.77;21.28;-127.4;;;;0;0;-8;11;33 
0;0;Выкл;1539;1531;0;ПС 500 кВ Дальневосточная 4С 500 - ПС 500 кВ Дальневосточная 1С 500;;;;;;;0;0;117;18;135 
0;0;Выкл;1539;1532;0;ПС 500 кВ Дальневосточная 4С 500 - ПС 500 кВ Дальневосточная 2С 500;;;;;;;0;0;119;18;138 
0;0;Выкл;1530;1531;0;ПС 500 кВ Дальневосточная 3С 500 - ПС 500 кВ Дальневосточная 1С 500;;;;;;;0;0;-268;-31;308 
0;0;Выкл;1530;1532;0;ПС 500 кВ Дальневосточная 3С 500 - ПС 500 кВ Дальневосточная 2С 500;;;;;;;0;0;-266;-31;306 
0;0;Выкл;1621;1622;0;ПС 220 кВ Русская 1С 220 - ПС 220 кВ Русская 2С 220;;;;;;;0;0;4;1;10 
0;0;Тр-р;1621;1623;0;ПС 220 кВ Русская 1С 220 - ПС 220 кВ Русская с.т. АТ-1;1.35;101.6;0.6;0.5;1;;0;0;-8;-2;22 
0;0;Тр-р;1622;1624;0;ПС 220 кВ Русская 2С 220 - ПС 220 кВ Русская с.т. АТ-2;1.31;102.02;0.6;0.4;1;;0;0;-2;1;7 
0;1;Тр-р;1623;1625;0;ПС 220 кВ Русская с.т. АТ-1 - ПС 220 кВ Русская 1С 110;1.14;-10.08;;;0.518;;10;70130;;; 
0;0;Тр-р;1623;1627;0;ПС 220 кВ Русская с.т. АТ-1 - ПС 220 кВ Русская 1С 35;6.28;188.09;;;0.167;;0;0;-8;-2;22 
0;1;Тр-р;1624;1626;0;ПС 220 кВ Русская с.т. АТ-2 - ПС 220 кВ Русская 2С 110;1.16;-9.66;;;0.518;;10;70130;;; 
0;0;Тр-р;1624;1628;0;ПС 220 кВ Русская с.т. АТ-2 - ПС 220 кВ Русская 2С 35;6.27;186.83;;;0.167;;0;0;-2;1;7 
0;1;Выкл;1625;1626;0;ПС 220 кВ Русская 1С 110 - ПС 220 кВ Русская 2С 110;;;;;;;0;0;;; 
0;0;ЛЭП;1637;1635;0;ПС 220 кВ НПС-41 - ПС 220 кВ НПС-40;7.53;27.77;-166.2;;;;0;0;1;4;12 
0;0;Тр-р;1540;1542;0;ПС 500 кВ Чугуевка-2 т.с. В-1 500, В-3 500 - ПС 500 кВ Чугуевка-2 т.с. В-1 220 АТ-1, В-2 220 АТ-1;0.95;52.9;2.3;1;0.469;;6;70100;-205;-17;238 
0;0;Выкл;1540;1541;0;ПС 500 кВ Чугуевка-2 т.с. В-1 500, В-3 500 - ПС 500 кВ Чугуевка-2 Р-1 500;;;;;;;0;0;230;-18;267 
0;0;Выкл;1541;1545;0;ПС 500 кВ Чугуевка-2 Р-1 500 - ПС 500 кВ Чугуевка-2 т.с. В-2 500, В-3 500;;;;;;;0;0;-255;52;302 
0;0;Выкл;1540;1545;0;ПС 500 кВ Чугуевка-2 т.с. В-1 500, В-3 500 - ПС 500 кВ Чугуевка-2 т.с. В-2 500, В-3 500;;;;;;;0;0;-25;34;50 
0;0;ЛЭП;1352;1563;0;ПП 220 кВ Партизанск 2с 220 - ПС 500 кВ Лозовая 1С 220 кВ;2.15;9.58;-59;;;;0;0;48;-16;135 
0;0;ЛЭП;1564;1471;0;ПС 500 кВ Лозовая 2С 220 кВ - ПС 220 кВ Козьмино 1С 220 кВ;2.95;11.98;-76.1;;;;0;0;-1;4;10 
0;0;ЛЭП;1563;1470;0;ПС 500 кВ Лозовая 1С 220 кВ - ПС 220 кВ Козьмино 2С 220 кВ;2.92;11.85;-75.3;;;;0;0;-1;4;10 
0;0;ЛЭП;1564;1468;0;ПС 500 кВ Лозовая 2С 220 кВ - ПС 220 кВ Широкая  2С 220 кВ;3.41;13.58;-84.7;;;;0;0;-163;-41;441 
0;0;Выкл;1560;1561;0;ПС 500 кВ Лозовая Р-1 500 - ПС 500 кВ Лозовая УШР 500;;;;;;;0;0;-113;65;152 
0;0;Выкл;1560;1562;0;ПС 500 кВ Лозовая Р-1 500 - ПС 500 кВ Лозовая 2С 500 кВ;;;;;;;0;0;-164;20;192 
0;0;Выкл;1561;1562;0;ПС 500 кВ Лозовая УШР 500 - ПС 500 кВ Лозовая 2С 500 кВ;;;;;;;0;0;-50;-45;79 
0;0;Тр-р;1562;1565;0;ПС 500 кВ Лозовая 2С 500 кВ - ПС 500 кВ Лозовая т.с. В-1 220 АТ-2, В-2 220 АТ-2;0.84;56.4;1.1;0.6;0.451;;8;70100;-214;-25;251 
0;0;Выкл;1565;1563;0;ПС 500 кВ Лозовая т.с. В-1 220 АТ-2, В-2 220 АТ-2 - ПС 500 кВ Лозовая 1С 220 кВ;;;;;;;0;0;-49;23;141 
0;0;Выкл;1565;1564;0;ПС 500 кВ Лозовая т.с. В-1 220 АТ-2, В-2 220 АТ-2 - ПС 500 кВ Лозовая 2С 220 кВ;;;;;;;0;0;-164;-37;438 
0;0;ЛЭП;1545;1560;0;ПС 500 кВ Чугуевка-2 т.с. В-2 500, В-3 500 - ПС 500 кВ Лозовая Р-1 500;6.37;58.48;-731;6.9;;;0;0;-281;87;341 
0;0;Выкл;1550;1551;0;ПС 500 кВ Владивосток т.с. В 500 61, В 500 62 - ПС 500 кВ Владивосток т.с. В 500 42, В 500 61;;;;;;;0;0;-119;-37;144 
0;0;Выкл;1550;1552;0;ПС 500 кВ Владивосток т.с. В 500 61, В 500 62 - ПС 500 кВ Владивосток т.с. В 500 42, В 500 62;;;;;;;0;0;58;42;82 
0;0;Выкл;1551;1552;0;ПС 500 кВ Владивосток т.с. В 500 42, В 500 61 - ПС 500 кВ Владивосток т.с. В 500 42, В 500 62;;;;;;;0;0;177;79;224 
0;0;ЛЭП;1550;1561;0;ПС 500 кВ Владивосток т.с. В 500 61, В 500 62 - ПС 500 кВ Лозовая УШР 500;3.89;35.76;-447;4.2;;;0;0;61;-5;152 
0;0;Тр-р;1551;1553;0;ПС 500 кВ Владивосток т.с. В 500 42, В 500 61 - ПС 500 кВ Владивосток 1с 220 (УШР 220);0.84;56.9;1.3;0.6;0.469;;6;70100;-296;-115;368 
0;1;Выкл;60402932;60402933;0;ПС 220 кВ НПС-7 1 СШ - ПС 220 кВ НПС-7 2 СШ;;;;;;;0;0;;; 
0;0;ЛЭП;1554;1482;0;ПС 500 кВ Владивосток 2с 220 - ПС 220 кВ Зеленый Угол 2С 220;4.8;26.34;-176;;;;0;0;-87;3;219 
0;1;Выкл;1603;1604;0;ПС 220 кВ Иман 1с 220 кВ - ПС 220 кВ Иман 2с 220 кВ;;;;;;;0;0;;; 
0;0;Выкл;1411;1412;0;ПС 220 кВ Спасск 1СШ 220 - ПС 220 кВ Спасск 2СШ 220;;;;;;;0;0;6;52;130 
0;0;Выкл;1441;1442;0;ПС 220 кВ Аэропорт 1С 220 - ПС 220 кВ Аэропорт 2С 220;;;;;;;0;0;-113;-39;304 
0;0;ЛЭП;1405;1402;0;ПС 220 кВ Лесозаводск 1С 220 - ПС 220 кВ Ружино/т;0.24;1.08;-6.7;;;;0;0;-31;-23;95 
0;1;Тр-р;1430;1130;0;ПС 220 кВ Чугуевка ОРУ 220 - ПС 220 кВ Чугуевка ОРУ 110;3.44;77.44;8.6;1.5;0.527;;18;70140;;; 
0;0;ЛЭП;1430;1543;0;ПС 220 кВ Чугуевка ОРУ 220 - ПС 500 кВ Чугуевка-2 1С 220 кВ;0.14;0.54;-3.5;;;;0;0;;; 
0;0;Выкл;1467;1468;0;ПС 220 кВ Широкая  1С 220 кВ - ПС 220 кВ Широкая  2С 220 кВ;;;;;;;0;0;102;7;272 
0;0;Тр-р;1517;1521;0;Приморская ГРЭС ОРУ 110 кВ - Приморская ГРЭС Дубль-блок 1;0.39;12.88;41.8;7.6;0.087;;0;0;;-1;3 
0;0;Тр-р;1517;1522;0;Приморская ГРЭС ОРУ 110 кВ - Приморская ГРЭС Дубль-блок 2;0.4;12.61;51.2;7.4;0.087;;0;0;81;3;391 
0;1;ЛЭП;1152;1250;0;ПС 220 кВ Уссурийск-2 2СШ 110 - ПС 110 кВ ЛPЗ;1.07;1.64;-10.6;;;;0;0;;; 
0;0;Выкл;1111;1112;0;ПС 220 кВ Спасск 1СШ 110 - ПС 220 кВ Спасск 2СШ 110;;;;;;;0;0;-10;1;47 
0;0;Выкл;1253;1254;0;ПС 110 кВ Кожзавод 1С 110 - ПС 110 кВ Кожзавод 2С 110;;;;;;;0;0;12;3;61 
0;1;ЛЭП;1144;1146;0;ПС 110 кВ Фридман/т - отп.2 ПС 110 кВ Фридман/т;0.28;0.51;-3.8;;;;0;0;;; 
0;0;Выкл;1247;1248;0;ПС 110 кВ Мингородок 1С 110 - ПС 110 кВ Мингородок 2С 110;;;;;;;0;0;-29;5;142 
0;0;ЛЭП;1170;1158;0;ПС 110 кВ Находка 2СШ 110 - ПС 110 кВ Учебная;0.41;0.7;-4.4;;;;0;0;-17;-4;89 
0;0;Выкл;1167;1168;0;ПС 220 кВ Широкая  1С 110 кВ - ПС 220 кВ Широкая  2С 110 кВ;;;;;;;0;0;25;3;122 
0;0;ЛЭП;1168;1160;0;ПС 220 кВ Широкая  2С 110 кВ - ПС 110 кВ ЖБФ;1.35;3.12;-22.5;;;;0;0;-2;;13 
0;0;Тр-р;1512;1526;0;Приморская ГРЭС IIСШ 220 кВ - Приморская ГРЭС Блок 6;0.71;28.81;15.4;3.6;0.065;;0;0;185;22;445 
0;0;ЛЭП;1356;1300;0;ПС 220 кВ Волна 2С 110 - отп. ПС 110 кВ 1Р/т 2С 110;0.54;1.87;-36.4;;;;0;0;;-15;73 
0;1;Выкл;1357;1358;0;ПС 110 кВ Бурун 1С 110 - ПС 110 кВ Бурун 2С 110;;;;;;;0;0;;; 
0;0;ЛЭП;1240;1646;0;ПС 110 кВ Голдобин 2С 110 - ПС 110 кВ Чуркин 2С 110;0.26;0.33;-128;;;;0;0;-10;-1;50 
0;1;Выкл;1645;1646;0;ПС 110 кВ Чуркин 1С 110 - ПС 110 кВ Чуркин 2С 110;;;;;;;0;0;;; 
0;1;Выкл;1241;1240;0;ПС 110 кВ Голдобин 1С 110 - ПС 110 кВ Голдобин 2С 110;;;;;;;0;0;;; 
0;1;Выкл;60402935;60402934;0;ПС 220 кВ НПС-8 1 СШ - ПС 220 кВ НПС-8 2 СШ;;;;;;;0;0;;; 
0;0;Выкл;1243;1244;0;ПС 110 кВ Стройиндустрия 1С 110 - ПС 110 кВ Стройиндустрия 2С 110;;;;;;;0;0;40;1;190 
